x,y,z
1.245965046162417700e+01,1.817354247843002035e+00,1.084728263377147117e+00
1.292404135483022998e+01,1.925844944930551250e+00,9.122153657383921255e-01
1.325394674103975490e+01,2.032545495437408700e+00,6.433680091229982967e-01
1.332445503329282843e+01,2.541775736603145042e+00,3.769911184307752072e-01
1.318846719060385730e+01,2.583469215466378088e+00,4.486299032632090622e-02
1.283884891297600106e+01,2.572009517079783425e+00,-2.263684729622311154e-01
1.236096194424759531e+01,2.516289749149327459e+00,-4.004111946455470306e-01
1.186607136542836471e+01,2.438326772322959357e+00,-4.811539568132567335e-01
1.145810650694412480e+01,2.367058111880819382e+00,-5.133421362538899135e-01
1.120378027075047456e+01,2.329614636922455517e+00,-5.677118737457746978e-01
1.111539704802639505e+01,2.342840603373913311e+00,-7.154528819513927829e-01
1.115139082435862505e+01,2.407807152076711255e+00,-1.000762201987695610e+00
1.123376130457732458e+01,2.509131430874106172e+00,-1.421167332079696921e+00
1.127608109611884224e+01,2.619374504082608190e+00,-1.922886928619261138e+00
1.121245257448009980e+01,2.707153535176688219e+00,-2.413541305689217431e+00
1.101776845095127655e+01,2.746408052770245689e+00,-2.788676487126495296e+00
1.071283850379848346e+01,2.723900856761382272e+00,-2.963795891146372430e+00
1.035326270396729065e+01,2.642627823389411379e+00,-2.901527742806985000e+00
1.000653259901000602e+01,2.520157584944552553e+00,-2.624922193112075419e+00
9.725821423236684637e+00,2.382572745194444508e+00,-2.212251058386088598e+00
9.529936262931387958e+00,2.256091405275053585e+00,-1.774644106073604011e+00
9.396627016973727820e+00,2.159148492173386114e+00,-1.423471249173862141e+00
9.271675553025565009e+00,2.097486849542490539e+00,-1.237722427942328007e+00
9.090573589341500949e+00,2.063736961368938250e+00,-1.241636979764095594e+00
8.805077049813345269e+00,2.041421153235833508e+00,-1.399491926014063248e+00
8.405064002777798748e+00,2.011827807932449197e+00,-1.628883212349820031e+00
7.927583006854503900e+00,1.961265695794826014e+00,-1.827872968992999780e+00
7.449285538980875643e+00,1.886138378518272152e+00,-1.906996963873597739e+00
7.064140183195995348e+00,1.794088601604339805e+00,-1.815760577278810572e+00
6.853489126195693615e+00,1.700868184768862701e+00,-1.555317648429328958e+00
6.858358359135617199e+00,1.624104052099479834e+00,-1.173796252891985636e+00
7.063469919184209189e+00,1.576233698005497175e+00,-7.465839732226617897e-01
7.398738529563249955e+00,1.559193302899374967e+00,-3.488412277547521811e-01
7.758359483470622209e+00,1.562849873165184089e+00,-2.992147028210501158e-02
8.031789493692691906e+00,1.567874840444979601e+00,2.015390189506780227e-01
8.136925365135876831e+00,1.552201528090702443e+00,3.769911184307749852e-01
8.044942235144137754e+00,1.498925755161576889e+00,5.524432179108720309e-01
7.788863627271346957e+00,1.402941551377121954e+00,7.839037071436547599e-01
7.453150447202107287e+00,1.273956041636079783e+00,1.102823464616301541e+00
7.147698564641257413e+00,1.134691675731163141e+00,1.500566210084211205e+00
6.974612911811925997e+00,1.014676344830088839e+00,1.927778489753534608e+00
6.998344375521213578e+00,9.415103751165631030e-01,2.309299885290879040e+00
7.228519499296240269e+00,9.323820496690270465e-01,2.569742814140360210e+00
7.620504377705251464e+00,9.885777933800844464e-01,2.660979200735148265e+00
8.092870326660872138e+00,1.094799221739672923e+00,2.581855205854551194e+00
8.555434084042310872e+00,1.223560236836964910e+00,2.382865449211371001e+00
8.938250846226726054e+00,1.343299664243103875e+00,2.153474162875614439e+00
9.211913812369266097e+00,1.427649236484175743e+00,1.995619216625646342e+00
9.392722322237943899e+00,1.462937463430562302e+00,1.991704664803878311e+00
9.531598419905561670e+00,1.451603619804325174e+00,2.177453486035410890e+00
9.691233288669987900e+00,1.410542785265781474e+00,2.528626342935156757e+00
9.919923591337088453e+00,1.365053546520047956e+00,2.966233295247636903e+00
1.023157059948636594e+01,1.340467073720838842e+00,3.378904429973625057e+00
1.059903639976991663e+01,1.354236990583395084e+00,3.655509979668535525e+00
1.096328012240280181e+01,1.411039915686419066e+00,3.717778128007922955e+00
1.125508226857156657e+01,1.502365454469885897e+00,3.542658723988045821e+00
1.142164443707444832e+01,1.610531387782119017e+00,3.167523542550768845e+00
1.144849112376937939e+01,1.715569487913697344e+00,2.676869165480813884e+00
1.136855999469491962e+01,1.802491950784089969e+00,2.175149568941247225e+00
1.125467390424786274e+01,1.866378286474562387e+00,1.754744438849247468e+00
1.119729195569514779e+01,1.913532463016002660e+00,1.469435118812944419e+00
1.127459979494725495e+01,1.958365689955847699e+00,1.321694110607325223e+00
1.152485021157457723e+01,2.017175359324380857e+00,1.267324373115439995e+00
1.193040208780764999e+01,2.101093315705104381e+00,1.235136193674807981e+00
1.241923979705157244e+01,2.210786546037789790e+00,1.154393431507098056e+00
1.288407967813274979e+01,2.334901542613883496e+00,9.803507098237826956e-01
1.321336512805034857e+01,2.452949656580799775e+00,7.091192465352291752e-01
1.326843745728556456e+01,2.965847158367834968e+00,4.398229715025711029e-01
1.313000805462913689e+01,3.003575374224441763e+00,1.047929038232632282e-01
1.277787214459984533e+01,2.980943524071844486e+00,-1.688084199217176895e-01
1.229781304271647002e+01,2.909622696377100137e+00,-3.443718241941613467e-01
1.180131500749135043e+01,2.815336620415744839e+00,-4.258200689665957439e-01
1.139224682007424150e+01,2.730554279229616466e+00,-4.582894897230257447e-01
1.113701142674793054e+01,2.684743903181496805e+00,-5.131342778943051020e-01
1.104748088892825386e+01,2.695278406310162023e+00,-6.621661598388851599e-01
1.108171276310449826e+01,2.761920727490040584e+00,-9.499683443357002099e-01
1.116155146715302848e+01,2.866689809553609969e+00,-1.374046726348423508e+00
1.120072688466026278e+01,2.979182159459927259e+00,-1.880150052628034807e+00
1.113379278887523860e+01,3.065668376894775005e+00,-2.375091478080555429e+00
1.093626074704524775e+01,3.099077731420189608e+00,-2.753504369343694247e+00
1.062953142634477999e+01,3.066723315069342259e+00,-2.930153863367541245e+00
1.026956799754946736e+01,2.973387385710135167e+00,-2.867341652696095089e+00
9.923861449772756416e+00,2.838921818874636127e+00,-2.588319286949305020e+00
9.645196713914751641e+00,2.691308935062765695e+00,-2.172042475389815319e+00
9.451705114252535012e+00,2.557578770054962369e+00,-1.730611971785862568e+00
9.320369101932223899e+00,2.455613149270476914e+00,-1.376370773710478890e+00
9.196341842508999775e+00,2.389484322647581482e+00,-1.188998988900428877e+00
9.014817032650613626e+00,2.349718093566282029e+00,-1.192947743765805590e+00
8.727675180058755089e+00,2.318172393619939431e+00,-1.352181933376531475e+00
8.325303833285325084e+00,2.275660712748380554e+00,-1.583577505394875740e+00
7.845490627889148527e+00,2.209552901503196054e+00,-1.784305917095936334e+00
7.365632576720665625e+00,2.118651606126471076e+00,-1.864121250748035141e+00
6.980230370912410720e+00,2.013639959842744354e+00,-1.772087694451189854e+00
6.770797329346228466e+00,1.912976916072723244e+00,-1.509369168992253485e+00
6.778138970595955826e+00,1.835734555797676082e+00,-1.124514264659127072e+00
6.986457362034514951e+00,1.793968768711071915e+00,-6.935692562133780603e-01
7.325028399835964876e+00,1.787411022136202288e+00,-2.923512693671733720e-01
7.687496648520259157e+00,1.802492385930563046e+00,2.935502073279017132e-02
7.963020411606053450e+00,1.816222443906290618e+00,2.628378751219153653e-01
8.069519178918023172e+00,1.803751240734635886e+00,4.398229715025708808e-01
7.978466193251260385e+00,1.747121989029478462e+00,6.168080678832263963e-01
7.723318864455943178e+00,1.642233004261831386e+00,8.502909222723513682e-01
7.388926454994215298e+00,1.501547556071419098e+00,1.171997212372314578e+00
7.085370373500879282e+00,1.351457392947707614e+00,1.573215199218519267e+00
6.914661264638458427e+00,1.224968921797527921e+00,2.004160207664267723e+00
6.940906546462925597e+00,1.151952025814103608e+00,2.389015111997395469e+00
7.173267467615430881e+00,1.150041632695785188e+00,2.651733637456331394e+00
7.566701593871584031e+00,1.219120532470931551e+00,2.743767193753177569e+00
8.039594029060298297e+00,1.341184202388179036e+00,2.663951860101080094e+00
8.501889334472087612e+00,1.485662593071370274e+00,2.463223448400018611e+00
8.884066407534605858e+00,1.618518261148257364e+00,2.231827876381674347e+00
9.157311629430006761e+00,1.712233913023074150e+00,2.072593686770948018e+00
9.338491824930075680e+00,1.753541858118742081e+00,2.068644931905570861e+00
9.478871329450955230e+00,1.746514945494489490e+00,2.256016716715619541e+00
9.641122556142995847e+00,1.710173847669918423e+00,2.610257914791007217e+00
9.873138524860197052e+00,1.671555892868085591e+00,3.051688418394955526e+00
1.018813242552811005e+01,1.656641436120370292e+00,3.467965229954447448e+00
1.055818971595823186e+01,1.682168042624208493e+00,3.746987595701237517e+00
1.092363487011078682e+01,1.750980142474743317e+00,3.809799806372683673e+00
1.121494769773796207e+01,1.852303984163829575e+00,3.633150312348836231e+00
1.137945502161310785e+01,1.966638724775628511e+00,3.254737421085698301e+00
1.140319476182219738e+01,2.073392945861032732e+00,2.759795995633179455e+00
1.131985087122039957e+01,2.158498985738745990e+00,2.253692669353565492e+00
1.120300214642451131e+01,2.219303218602639127e+00,1.829614287340843859e+00
1.114365330031301227e+01,2.265027770509616900e+00,1.541812102844029031e+00
1.122017757967497431e+01,2.312679922891022866e+00,1.392780220899447530e+00
1.147062657776352168e+01,2.379903400311851769e+00,1.337935432728167617e+00
1.187686110520921901e+01,2.477362807475503637e+00,1.305466011971738727e+00
1.236625101760441225e+01,2.603448796976405966e+00,1.224017767199303997e+00
1.283098841126073353e+01,2.743315006983202409e+00,1.048454362926861005e+00
1.315924668192475799e+01,2.872769275024669611e+00,7.748530391818786445e-01
1.319868757760943367e+01,3.388846984057731326e+00,5.026548245743669430e-01
1.305794115746718020e+01,3.422495356049232829e+00,1.647431259497917355e-01
1.270366873754304216e+01,3.388524118446233580e+00,-1.112114732687337071e-01
1.222197902135218506e+01,3.301416630452344236e+00,-2.882849179447515287e-01
1.172444472045508235e+01,3.190636996324402119e+00,-3.704337081464357251e-01
1.131474766169073476e+01,3.092207968382830074e+00,-4.031824020089326277e-01
1.105889530197341308e+01,3.037940277525385646e+00,-4.584989163147518143e-01
1.096830551709686041e+01,3.045723735848475222e+00,-6.088126380828966511e-01
1.100070349630922451e+01,3.113990585748030782e+00,-8.990902412390162635e-01
1.107786998593105210e+01,3.222138020606204911e+00,-1.326816168671443696e+00
1.111379899672932581e+01,3.336783057656595552e+00,-1.837272546056623712e+00
1.104358254184124100e+01,3.421849575728711290e+00,-2.336471017861903476e+00
1.084339137409232201e+01,3.449271662439985953e+00,-2.718138680570199028e+00
1.053520151241460034e+01,3.406937595346714698e+00,-2.896307556576598330e+00
1.017527811473009969e+01,3.301441350098533789e+00,-2.832955091081860388e+00
9.831030152690880541e+00,3.154933847531645519e+00,-2.551532822875189233e+00
9.554783790227057594e+00,2.997296436373202422e+00,-2.131675568072810556e+00
9.363960940913209186e+00,2.856352605495552144e+00,-1.686448271517761777e+00
9.234791022056111132e+00,2.749399867122971575e+00,-1.329160205423834284e+00
9.111853739204105906e+00,2.678805871844812003e+00,-1.140176815013371536e+00
8.930117787160343212e+00,2.632966525840335414e+00,-1.144159533559363950e+00
8.641648498337278994e+00,2.592068277664262510e+00,-1.304763314178757572e+00
8.237363373897121477e+00,2.536464609391957392e+00,-1.538149145296962894e+00
7.755756393606789700e+00,2.454620171377904558e+00,-1.740604044434685305e+00
7.274889684688556457e+00,2.347779916271379275e+00,-1.821105878665528754e+00
6.889691266231528388e+00,2.229707416745867476e+00,-1.728280731495466904e+00
6.681750197654245937e+00,2.121593624481626250e+00,-1.463302534723739168e+00
6.691598440902694733e+00,2.043957926324077690e+00,-1.075137450473191647e+00
6.902928104189959058e+00,2.008453412854122710e+00,-6.404858359886245189e-01
7.244450483394310858e+00,2.012568770223630565e+00,-2.358169285289285488e-01
7.609378175735875161e+00,2.039255674710005017e+00,8.865639322064372552e-02
7.886699644749041838e+00,2.061825841309471219e+00,3.241474596578919343e-01
7.994456516389992551e+00,2.052627558266348906e+00,5.026548245743667209e-01
7.904459756601849740e+00,1.992654772567991284e+00,6.811621894908415076e-01
7.650567840101655470e+00,1.878832523724427883e+00,9.166532559280895498e-01
7.317922751283038707e+00,1.726413179828520494e+00,1.241126577677661214e+00
7.016661820468790722e+00,1.565489834012532278e+00,1.645795485137357295e+00
6.848576654650085693e+00,1.432568149951785497e+00,2.080447099621923979e+00
6.877347856133621207e+00,1.359791041678068080e+00,2.468612183872472610e+00
7.111652220227721699e+00,1.365226577095782101e+00,2.733590380644200124e+00
7.506086027920733983e+00,1.447329610381943965e+00,2.826415527814262418e+00
7.978943422596021406e+00,1.585364084909064664e+00,2.745913693583419857e+00
8.440407695298253188e+00,1.745659189380815102e+00,2.543458794445697002e+00
8.821472721971245434e+00,1.891699167522567837e+00,2.310072963327491902e+00
9.093963168077545234e+00,1.994830899199804053e+00,2.149469182708098280e+00
9.275302870213701922e+00,2.042213536700694831e+00,2.145486464162105200e+00
9.417042548998127316e+00,2.039577034765494901e+00,2.334469854572566838e+00
9.581759886419558114e+00,2.008081718673446314e+00,2.691757920666497661e+00
9.816879432345563927e+00,1.976501306923894141e+00,3.136985217221542221e+00
1.013489836711189263e+01,1.971445290575110532e+00,3.556842472023923563e+00
1.050714568348341516e+01,2.008902507913626234e+00,3.838264740230593830e+00
1.087337216493067160e+01,2.089849862712780837e+00,3.901617205725332660e+00
1.116383559180250629e+01,2.201223835109665572e+00,3.723448329718932470e+00
1.132605375836197226e+01,2.321696823461251391e+00,3.341780667010637806e+00
1.134660379920511808e+01,2.430068216620650645e+00,2.842582195205359596e+00
1.125988829921866952e+01,2.513223495462876045e+00,2.332125817820177360e+00
1.114016636479992428e+01,2.570818575165854103e+00,1.904399890387751704e+00
1.107888799343774622e+01,2.615033426239359304e+00,1.614122287231632091e+00
1.115452271742443990e+01,2.665496084462088966e+00,1.463808565463486033e+00
1.140487150880530365e+01,2.741198758774569644e+00,1.408492051157665959e+00
1.181131032404393544e+01,2.852317807407536598e+00,1.375743357295170277e+00
1.230067145122780303e+01,2.994929851457215353e+00,1.293594567093486081e+00
1.276474371961710830e+01,3.150652768398288117e+00,1.116521122417468703e+00
1.309156077628096426e+01,3.291555585888783053e+00,8.405665231989418729e-01
1.311519036088722956e+01,3.810315030989301022e+00,5.654866776461627831e-01
1.297225750771941399e+01,3.839772949156901038e+00,2.247165005277460548e-01
1.261624058965581874e+01,3.794309145183199838e+00,-5.357246678266114337e-02
1.213347509442044903e+01,3.691249909266550056e+00,-2.321438194491307616e-01
1.163548871574533550e+01,3.563828157753243353e+00,-3.149875265508286226e-01
1.122564768349010045e+01,3.451637717226352375e+00,-3.480132497008241454e-01
1.096947733004915193e+01,3.388833467211434414e+00,-4.037977000595858179e-01
1.087791975005054823e+01,3.393809329931092744e+00,-5.553829627147505166e-01
1.090841321723506141e+01,3.463645949076998853e+00,-8.481160957896124453e-01
1.098276834911491839e+01,3.575098776165706482e+00,-1.279460262453770092e+00
1.101535186338890426e+01,3.691794679192476281e+00,-1.794234716374148331e+00
1.094188176380018973e+01,3.775314256217003894e+00,-2.297656031311589242e+00
1.073922811249410181e+01,3.796613317914406149e+00,-2.682552315017878275e+00
1.042992555002157928e+01,3.744179835464237271e+00,-2.862228365538829866e+00
1.007047832297648782e+01,3.626442564943267222e+00,-2.798339985895851978e+00
9.728130425525153058e+00,3.467864062991638630e+00,-2.514537097235284069e+00
9.454678087659345920e+00,3.300221090858389328e+00,-2.091128166245839193e+00
9.266800579915400959e+00,3.152110522557722394e+00,-1.642134582056316461e+00
9.139990142806132312e+00,3.040214618600548313e+00,-1.281824127991824991e+00
9.018310247012351510e+00,2.965164360622396966e+00,-1.091242080419208893e+00
